File name,Original_node,Original_edge,Pruning_node,Pruning_edge,Reduction_node,Reduction_edge
A099FD87DFC94E97CD3EBDE710FCC1127B95DD0DDDA3B7931B4C3D20EB213F4C.apk,98,104,98,104,0,0
CCD77548873BEB2DB7F3A3264BD8FF720100801998F5DC38B427A502A46A69E7.apk,98,104,98,104,0,0
6B84AAE3269CE71087DEDA2D16CB7E9537D2D8AD3B63D11D3E6B65D29B4D0BE4.apk,98,104,98,104,0,0
520094EC412C7FEAE97EDB1CFE4B438ED300BBCD9BC0318949380A8F58445B86.apk,97,107,97,107,0,0
BD9BFD0582F640BB9FA771DD13A04033B44E276AC3615784424C63919B3825D5.apk,92,102,92,102,0,0
2E98ABB821E809E76ABF50948DC0B440B5BA4857507D88754CA915AB6F9A730A.apk,18906,44998,912,8494,17994,36504
23C827B86E4F110C6FA8D25825394DA084C4C23E1B831A742C5D6B5608B0D224.apk,308,414,308,414,0,0
DB933BFD0F634156EC821BF8081B7EF42A5446E704B317BDFE382B88CE9C466C.apk,98,104,98,104,0,0
5DF09B532CD273C37BA01C006B9EA45B73E40C200375989200EEAE41A0457773.apk,98,104,98,104,0,0
9E21A72681E7F84FD4A69AEF294527C6F8EF985A77909A1A2589B039252C1726.apk,97,107,97,107,0,0
7DB47428ABB966B54F265C7792D2DAAC8C230365DFFBAC5DB631986CD3FF730A.apk,51880,134228,925,5466,50955,128762
73631872E438E9E49B6EE1C935F1CFC2F415F6D399AF4EACDA5FA1CE134BF7E9.apk,98,104,98,104,0,0
BFACF2538BF883103B554540448E3AC4E4838B57F848DE8092B8AC1D313C6143.apk,98,104,98,104,0,0
6F03341C1CEF188A10C66A9242CCA766FC95E489D89A9F67687B7B2EC1B94014.apk,98,104,98,104,0,0
3B06674FE0BC64BF7629532B60F29E8179C8EE622AC28C5231888302462ADE86.apk,98,104,98,104,0,0
665A5A849A389552253BCD8ACA4285B0F5CC377774375754777F723F5E94D312.apk,5587,12245,796,4079,4791,8166
A25840716E2326D87C03F1E0AF2DF1DDCF4B66C11BA9ACD825D3FF257E4E7B48.apk,97,107,97,107,0,0
0AA330AB836717E90382AFF84766591D410696A9E1EED8744E25B7066A123FF4.apk,101,111,101,111,0,0
28DC5752AD78EC6C06A53E80F0D1F97992685C4040143256E24130548BF85078.apk,101,111,101,111,0,0
4689D58BBE686CFF4557CA03D19EE8151AA0BCD62F412E2087AFB46F7109ED2E.apk,19938,52778,861,4279,19077,48499
8B152FF1441B6F3A0F3DE90FC49CE34B143D632861DCF2659B45E08A885FB6E3.apk,98,104,98,104,0,0
577AD3A5C018F3013C352BE860645394351394C51994208CB6D513DADEC6285D.apk,101,111,101,111,0,0
A9E9E75D21D7A509BCA57E434E0A6CA92ED2F3E3A6FC9A9B2E1714490B846EDC.apk,2133,8845,840,5684,1293,3161
F91841F0859C226F83FD066917776D611DB6AF49C42F1CD5FE9924936E8206D8.apk,98,104,98,104,0,0
B8E667931024027B4421233BAF4FBA9E56894218B43B76E46D0BC5FC70288324.apk,74791,191802,545,848,74246,190954
275A4005224B15FC1D9DE145E1B91ED047620C415B0E32CBC710BED653AD48C3.apk,7641,17015,613,3008,7028,14007
91A2FA82469FE21E66FC14B4DB426C08E26C291396371B9B7CA0E8FF28BFB2FD.apk,101,111,101,111,0,0
56B5AA51CF8F1E8BD274830D0EE69F4447687531C124A4F95ECE66DD59595032.apk,97,107,97,107,0,0
3E5BC04C92B92110505BECB6484AE0F344BFE53AE79B9652D050D5F1B846ABBC.apk,45124,101960,887,8644,44237,93316
CDDA52166C96599144477DE94B6F3B860585EEE384793824FCA3F80B6516E4DC.apk,269,235,269,235,0,0
307249713DE47740E85A5554B036C515F554DD9321F47A0C1BBA7320900765A2.apk,97,107,97,107,0,0
B428436F4DFBD37826095586D0D16FF12FEDCEEFF26147A174465B05F4A21F63.apk,7641,17015,613,3008,7028,14007
369A50A9F9FC52A8EDD40A3F548DFE5A43EA4692F4ECFF8038A5AD3124C95F4A.apk,5587,12245,796,4079,4791,8166
A4D7B7D9BF7D5D387326BBA563ED1EE42E102E90BC119DFD5974293371535CEF.apk,29004,67276,751,4067,28253,63209
E2F0361F2BE5E11BFB36AC348094A1A80468C8C7B4E67289FC73801FFE7E76D4.apk,101,111,101,111,0,0
38DEDC92EE79BA05A2AA7383D62ACFEEA638E1BA92523062A07C6CF77BA398E8.apk,239,351,239,351,0,0
DA25EF946AC96C654D116A2380AFAFC27775408E1E9F65D8BF9387FAF9CE7716.apk,119,158,119,158,0,0
AECF8236834C5D372F6CFBD2E825EE270BF77C9C59972F923406213E78C34BA5.apk,44111,93015,872,5309,43239,87706
43DE4A88D53C2E6DB6D7C4293D5DEBF401845C68E9FC167C593492EA92A6D4A5.apk,18906,44998,912,8494,17994,36504
EA8BD94D842B5D7C20A81CD93C2B621E9FA7B11DAFA4358863C18540C838556F.apk,98,104,98,104,0,0
6C1479AC391E0C7CD9C5359182489366D66096E66B6A9C0B82D355FE23CE02BC.apk,14175,33639,762,6711,13413,26928
10E1DCFE1A0230ABCFF91500C1F8FEBA9598E0E9B7AF50F62AFAE82925B5EE0C.apk,119,158,119,158,0,0
4F4A04C660F2777A0F82172F00C0E644EAFF85765D96D7605302DC54246F89E5.apk,88,95,88,95,0,0
318451AF9E0360516E047629D1F84A35E2DFC64030DE5F1A667B5EDCF1781BA3.apk,101,111,101,111,0,0
86EF8D101413B6FBA23C5215231393CF3261405896A8823F9FD3EADD67C37702.apk,131,186,131,186,0,0
0AC654AB4BCCD7ACEDE6821E001AEFB807514E1904E279ACD1D609ECAA6F888F.apk,101,111,101,111,0,0
7ED13A82276CBC84ED70ABED41799BECDD46286C7C903CA05D48244A5A6D3B03.apk,5586,12244,796,4079,4790,8165
0E6B6B81FC7AB575B21DCA7BC0A314A1DBA52D73433B5475F6DA29E2D1BD95F6.apk,4970,11500,753,3898,4217,7602
84614E8DD5515562BCC78E41910A46FB9C73BA569B4B2A4CA9C3254D7E698D7A.apk,131,186,131,186,0,0
2426114D76064603522A5AA1E256F1BDE7B89199155AF054B3FC00505A3AEBD7.apk,98,104,98,104,0,0
64245DF36249F324ED10AB6E900E15294055E4682C119C0DB44918D678D805A3.apk,2133,8845,840,5684,1293,3161
A7C51B01AF31715D9F710BB5BFFFB792E139CCDEB3FBF7A80505746C378756BA.apk,98,104,98,104,0,0
6ABE3F21382AA61ED5DB3BC1FFA5B31A4797F9DF77A6838D51F59582CC1099C4.apk,244,365,244,365,0,0
9540F9530DC19E6D826ADF525DA0391462A377466BF8BEC9D0C701AAB5398AA7.apk,244,365,244,365,0,0
E5F952BB28575484F0CF98DA3A21181E85EE598356DEABAFBCF7EECBBF6EB07B.apk,84,92,84,92,0,0
8373D88B0285B68047ADA923014ABEDC49B9A0CFA132797B8F5D66333670AA29.apk,131,186,131,186,0,0
4B93E2A2DDE4D37D96940169A36A0501BA5E0777AA8B61E54E223260B7B8E532.apk,98,104,98,104,0,0
B221329CF97F541B65DF96DCEC28A49F536BD0B8C75D6CFC04B3146FB8DC52DA.apk,2133,8845,840,5684,1293,3161
37EFB917020E7678AB6A5D5985A1EB583F0A6EBA2AE307BF111594161F7ED106.apk,98,104,98,104,0,0
6A48536CF71D08A892CC63674CDECF62DA94C59B3A75149DD61EC246812D69D7.apk,101,111,101,111,0,0
4CFBE089AB61C4254308375E9A3FCF13EAA52F22D7810AECAF09AB7B66A6984D.apk,1028,1637,385,623,643,1014
9DEBEBBCBE03566E9E3F558B2A9AEB7452806087DE04A0199FB0F76B4AC75508.apk,2133,8845,840,5684,1293,3161
D2DE4514A443F7A87D56354F38003B67C349B46B6A1F97A45182912BA3A459F1.apk,239,351,239,351,0,0
3B737F59E333AF35C97707C516CC310C3E950DD7D7C1396A7FC422BAD8815788.apk,98,104,98,104,0,0
1EF373B60C03A54E5C7B922BB91AE73BDE74134A8A73850D17ED1EE046E98DF8.apk,6739,15865,929,4762,5810,11103
80AB429BA7C71FAD5DC16E200264F598AE8682764B0420354B1F36C686095A1A.apk,98,104,98,104,0,0
AFDF31596978B221148C97707035AC37AB592A14281C4801485B42310A9D228D.apk,97,107,97,107,0,0
F9355B00E907CB9519372CCFE0D3F912AB27659CA685D0D1827ACF6FA9863514.apk,98,104,98,104,0,0
2A97B915CD137D8D57186851F5D0A62CD0431AB0EC9C3FF04017E8393F8E9E84.apk,131,186,131,186,0,0
18454F268CF705F9FFD91E07A3CAC1AEA3D9AF0D4EE83A11EEE79C9CDFEB1F50.apk,14175,33639,762,6711,13413,26928
3CAD2ED96350211A84762ADB474122C6EBC2BE101F254C48D900BB9DA12912F6.apk,2133,8845,840,5684,1293,3161
DA07678CE8912160538FF316AFA86A28D733ABBC942503029543F92BED66693E.apk,131,186,131,186,0,0
746EA11914C0C1ACC28A09CE0AFB820119B8078F7C6891E02FBF9BE4EB29669C.apk,101,111,101,111,0,0
C8387031DB31B31E3B2983C62E03D172D4F8FDDED1D182226734909F1279E619.apk,101,111,101,111,0,0
9FBF41BF6FD16CF2216B918162B0CBAB88EB190303617C31BE4392C91250F345.apk,14175,33639,762,6711,13413,26928
65DE3858C2D5A069918CF4F8EBD065EC735EBE00B2A75F5DF317520E9BFB9B4F.apk,101,111,101,111,0,0
3FCD204445A0A74C910BAEFD522E87A964B1EA0E39DED20C88D292D5550A73BA.apk,101,111,101,111,0,0
6568B5D88BFE5D48FFBE01D6CF60DA47D35BCFD60CB22D420D17FD5AA20AF15F.apk,14175,33639,762,6711,13413,26928
A6536D799C25F1C291C5927EC5F5833834CB8B071EF50C6E325F991EFBF61DEF.apk,98,104,98,104,0,0
AA5E406BA1D175E2E7A997CDA8061355E365B17BE7A19F1B193A053DD2FF8DAC.apk,2135,8848,840,5684,1295,3164
7CB7F45A0A002094043C96948E5977AB9495722FFA38FF0622DDA014BD6C0504.apk,28052,66617,832,5464,27220,61153
66F341BFB8F36D3B2CCBC1AF8B6DD0379FF1AC575D6C52A304124A4297FA759B.apk,101,111,101,111,0,0
DC67049298554A566F2F345D41114FAF95EA41C6A2DF073C98F8F5D1063DC90E.apk,119,158,119,158,0,0
ACC41A36A66F467F9D75E54A9E68BD3D69A2CB160208FEA2257B5D852DC2297C.apk,119,158,119,158,0,0
D9FCB475FB27AE4C2B54D1064BE711A4ECAB86B5E1F62C238492ECD132BCE060.apk,98,104,98,104,0,0
8F46B3D85D161E9578DDB11D1A69F26D2E4DA52202B363087ABF9281F51D9311.apk,131,186,131,186,0,0
8CBFD892AB41958AD8B214F21D6A132FD087E9D7411936E7BFAB685AB900A547.apk,244,365,244,365,0,0
6BA4BF02BDA274654D71DBA3697C5B673BFDB5A9F1CD7FE8A33198F9CD1DA8F8.apk,14175,33639,762,6711,13413,26928
21CB05A48DA5D54851AA57DCF8DDEF7BB6EB3AC3782565EDF64839F12FB824AF.apk,101,111,101,111,0,0
E864CCB817B3EE1DFE3CFBB30B7E62AA0623988C423D5B140643045B61026B5C.apk,10411,24578,962,6697,9449,17881
39C70A7A087513FC372DC21EDE8753F738AB702672CE8AE46D3B213BA2B1A804.apk,6740,15866,929,4762,5811,11104
3FDCA616D0A75F785938A0988F04238148A4F7656F039AE7A2DB2FDEF0C0128D.apk,84,92,84,92,0,0
C53AA06021E0B7F6F4603EC0855A536C0962992489AF98FE155457A4CEA9D541.apk,98,104,98,104,0,0
24C3DFFEB0EC27AE8E7379D42349C2DE053663B57D85C63EA574CB47D772A8EA.apk,86,91,86,91,0,0
6CBFB6A41470CF6564BF9B2BC952402C82392D714B6596F0A8B14206C382A4C4.apk,18906,44998,912,8494,17994,36504
05B91B468B88DE958FD0104E8C8CC5C349B6887645D2172DFC22480ED341E966.apk,119,158,119,158,0,0
E20AACE1562A454897B3F9B53543CAB4D5FBAE18107B83594D956420CF5127F4.apk,244,365,244,365,0,0
2BF11B9AB0B080DE210D9A16EAFB4A68FB7A15642FD99F79691F620F16B52C90.apk,53362,124458,907,5813,52455,118645
4A369B82589B3C3D98244A52FBE7796FD12B207688F7CD80322F09CF86DA0B8F.apk,101,111,101,111,0,0
3967A740D03E3D567F64C38892C8FBBDD42675347B4D025A150E169BC1F3D0E3.apk,2133,8845,840,5684,1293,3161
7D850F2AFAF55AF208AF865088FF74B0B7F7AAA4BB6D3268D480BBAE2EAFB89D.apk,98,104,98,104,0,0
97B32855AEE1C3624E2E0B55556F42957669927B0EF2A6011E13A4AE8F4DE63D.apk,98,104,98,104,0,0
3B606CFBD49090A82263ADF3E7400068A23A1C05CF124CF03CF8A5A6A0A124AF.apk,10412,24581,962,6697,9450,17884
E87643C01366263B409D054E7D00C63C03125E6DB386B61148B228285C9FF037.apk,98,104,98,104,0,0
2EC1EF5797D7DC7F88A55C33950D3F251EBDCAA3490E498F8E157E2B4CFCD423.apk,87,99,87,99,0,0
0254750B185EDE8BEA2C1255033372AA6122E2F39F52788FFD66C95D10292233.apk,98,104,98,104,0,0
FF8BCBAA52EBDF2B3BB5E6A362824FBEF040BC91B1385B0F5D9295C58F04E5E4.apk,244,365,244,365,0,0
112E631D31A44A36B1B708B3EFF547E253113C948EE5EA3AFF06ECD83FD5727B.apk,2133,8845,840,5684,1293,3161
5BCD3584ABCB48E904676D970F427B33AA3D58B1F8F14E9AA49ED035D032B2AB.apk,98,104,98,104,0,0
661D272F42A57184CA248989C2A82EBEB7991923F877E406FBF81BD69190547F.apk,239,351,239,351,0,0
17E31266C83995A9419859E13BE972188466523B9C7335160DC7C0B1870BC68D.apk,96,107,96,107,0,0
381D2EBE77BA464BA328A839ABA07EE1AEA0712A8B4798622F7921E0E19D1298.apk,119,158,119,158,0,0
01E18604411A3681161777592D8D1FA4610621D6C3DAB1CE7F98ADF0B2ACA03E.apk,97,107,97,107,0,0
2385A1D582752B04A2336D480AC617A0734197B084205218305802B5F159ED35.apk,101,111,101,111,0,0
1EF1E6664F1043334E3DB817ADC10D2F55204CFB7E01E3E9FF9FD59FE3DAADDA.apk,98,104,98,104,0,0
E2674B14E754802568D6C5A054C01BAE7895EDC644340FDC35A6691E579A6363.apk,32590,75498,915,6843,31675,68655
C14F78FBCB025F3EC2D0170677334F008D135A6167054CF4D4BE66E3631375F2.apk,119,158,119,158,0,0
17CBB4A1E477DA5B217FD8331005032100CC45BE819C2E60E89616E3130DF646.apk,86,91,86,91,0,0
F9959CAA1EB9212D89A32FF0F0DF5F0007F7D29DCFC532C2F7562A4DF671AB82.apk,239,351,239,351,0,0
CE83590CFE3E8C88B2620E175DD0AE8751A65D327BF906F66453BCB7F927000D.apk,98,104,98,104,0,0
C1066A695E4CA4CFC3754505A551AC13610B4FEFE0CC5430D87242E41F249496.apk,98,104,98,104,0,0
0B54343EEF65853A0FFE67517519B705611D3CD8C4EBDE15EF0657C8667EC906.apk,57611,134005,603,2483,57008,131522
31DE2A9D6FF68BB04F151BE9FABFD6A3C51066D9FDDAA6C5FEFFAA290A4343A9.apk,131,186,131,186,0,0
7C0068101BB771E56A1AF0D29F25D542EB508276A8146ED416CB0021BFE990AD.apk,7650,17052,614,3014,7036,14038
28A70512B95E9D68172DDDDD37FB302F2D488B8EE7E110E5AE9A9F013B94EB14.apk,98,104,98,104,0,0
1B50955C7BED931E24AF35027F52EAC29CB3974C1BAA9988C66AD2F8CAA932A1.apk,86,91,86,91,0,0
9D325E8626E360046B3FD81DE8A617198BDCA67453F79DC59365A3DAC1046ABB.apk,2133,8845,840,5684,1293,3161
4E6986B553725AC3B6AD33284E2407996B360009C4BFC285B0B0D454A251DF50.apk,244,365,244,365,0,0
A9FE04AA257C65F279574996B23CB6C2EEC6AF6DD9E4DDD44D5CB5CC7223DE41.apk,119,158,119,158,0,0
4839550538BF0EF09F92B1718980309C564AAF282B50C549A4BF38C4D9E7705B.apk,101,111,101,111,0,0
205E87EAAF2A67A12B30FC1CB7DFA49D53EEC818773370DEA79F59CDEC8C0F30.apk,101,111,101,111,0,0
24743F0E509331597424825172EE39A1E87045A4674FF978F2F09F50A526A0F5.apk,101,111,101,111,0,0
B9A478B3AE8B31C4162C674F59AD39D488E475FA61A47717BCF9F9857F16248D.apk,98,104,98,104,0,0
EC80763B7630AC69A3793D8FD63465A5693D2E7EC70B284A519C353153944A68.apk,97,107,97,107,0,0
A847A06F3BB7C182BB9ADC06B0829647B137FDF084BE1083F358A6806C15849D.apk,2133,8845,840,5684,1293,3161
1C8D7634E32DCD0D7B480A644DE8955EC25A26A38F1C2EC7986624A4587D207C.apk,98446,265332,1058,1460,97388,263872
CE5A93E6812A94DAC05181D991D0B70B386B75A3E344C042BF6EA065A004222E.apk,14175,33639,762,6711,13413,26928
512F9E706CF9D1BB2302EF7F040145535F92224F6310A3AC4524889A319048D9.apk,98,104,98,104,0,0
393FE3C89B07F84E14F825F51995EEFBCECD677A31213871CB823D29F74AE741.apk,101,111,101,111,0,0
3C42A4B9A61FDA457D83FE71FC9F71C46D8606D231C109D48A64F763386F7A7F.apk,2133,8845,840,5684,1293,3161
78835807001C8D53D43140BFBA7D1CEC4BFCD61EF432AD84904A38DE06D0747C.apk,98,104,98,104,0,0
0AD2DA04CB8C4817F4B8FDED637A282BC735E24FB2A76D98CD8CAF49F106CD99.apk,98,104,98,104,0,0
1606C05608C5C9D6783BBBC0FADD52CB6E9D373C7211512DBE6A6860E9D896B7.apk,18907,44999,912,8494,17995,36505
75BBF4F70F9D7D21DDD64406C82DB694B2C2A8BCB3D019CCE23DD85810A7E4D3.apk,96,107,96,107,0,0
63DF1C6029EE55702B5EDCCC88A77CC4A5D6D2EB7F6FD0D3F78DB87CED02C333.apk,98,104,98,104,0,0
DE446304B26FECA64211994071009871B631469CD7AB3593D209DAFEBA61EB03.apk,87,99,87,99,0,0
BCCF3AAE214FAF3836044E152058053192B1B15CF6F72FC66C3C684768F8326F.apk,97,107,97,107,0,0
E9389C284588CEFAC54DBEF72ABE88C2315C52F39AA127F6A6450B2D3A645575.apk,101,111,101,111,0,0
A73EAB4C696851BED1BF743F01D591C6BF274EA7766B9EEA0CA6553641B4D217.apk,39155,103085,993,6853,38162,96232
A23B1F31CF808346DA8A4215765FB2EFB636DBCF81946F4F5F33C2682AE0A16F.apk,239,351,239,351,0,0
B15A15590AFB075F30233C0B22B7D643A913CF522121540CE8BC489642091E04.apk,6740,15866,929,4762,5811,11104
5779BAD43297D6F6E10E9BD7073373F03D142518E4416DDB003E93332A4C7FB3.apk,91,94,91,94,0,0
AA92ABA3478E4535D9E6E92F346BCB3A1970CB8C3CBA3492105071F9BBE4D59D.apk,2133,8845,840,5684,1293,3161
E65F347E23BDFBF3D6D9DC0315A9EDFA5BF2211E5B57C2CA51934F4626A4F020.apk,101,111,101,111,0,0
5ABE0CE3D22302642D3C94F623B69E4FD6698CE40A1FD2331104984F657D30D6.apk,98,104,98,104,0,0
A80EDD2DDE3E6BB7ADB75E8945365F046E2A6A7C46BF6CCEEDAA6BFBDB463E04.apk,98,104,98,104,0,0
7F0B53D4F6DB2DDE3F4A407B96812E72A699C0275D46C04A76A7EFCCD96B6F93.apk,101,111,101,111,0,0
0355C3D6AFBF1442DEE2E4CA5A81AE7CF50884CCF8DFF0A1E5AA5200EC7479AA.apk,239,351,239,351,0,0
0144DE8425CD86F5FF520360D989CB63F92D7004CFA6E314E0BC9561BB23FE07.apk,98,104,98,104,0,0
B5E76190D647765BB0C4FB12E78CBD754680EFF5EB30172FC20A80C4B1EE4B04.apk,119,158,119,158,0,0
F41E55B50982391C9F6631E58770B0CE83E33BFD2952B7E75B0617B54E40ED48.apk,2135,8848,840,5684,1295,3164
561F989D2906AC07AE8CB8AE004F2E0D13B0BB0FD8D07350434C2D7074FB9569.apk,98,104,98,104,0,0
A868576DAB19C445291373A66204F809B8ED3917E2896485A25317C3F1E1CA18.apk,91,94,91,94,0,0
2CD38FC32FCD42D38FD9C4D36F13B5C631FDB998742B3801A0AE51B679F69198.apk,98,104,98,104,0,0
44118B8FBA2C489693DA6C642FEE65AB531AF9DD3414DBBC4E0CD8671F045D0E.apk,2135,8848,840,5684,1295,3164
86B856C3C1021C530088924486939CC96EE3A3908234B92C3D8D3E677EFF3CA9.apk,98,104,98,104,0,0
2CAAD948CB69DBF003B2E920EF473399D06C1ED0C927AFC8A090CA6FB121FDDF.apk,101,111,101,111,0,0
A456E356781B1172789509BDA4BDE2180F0ED3088D8764ED2EAE1A775EBB7D00.apk,119,158,119,158,0,0
21C1DDAC60AAFED9EB72322E3A57E190E0B629B68F4D841332FB6942BB756443.apk,98,104,98,104,0,0
1BB06857BF3BF3530701EA8F1554259B345D0087D956343EFC9B7E45CBEAB98C.apk,98,104,98,104,0,0
292084CF2B645A9095FE607431A9FB6D719F0FA8296A9AD4E62F195265496621.apk,239,351,239,351,0,0
E6EA4BC7DD5B52491562A76233A37DFDFCD0AD2465400066EB55F4FC36CD8255.apk,98,104,98,104,0,0
144759FAD51E561C275D9F6330E03A8CE83AC1B2F808F6E6381070431250D2F9.apk,98,104,98,104,0,0
5E73462895DEE1000A2110415F42A275B1FD1EB5F09A40E1E8522C293671D155.apk,119,158,119,158,0,0
6D9161EB2DE343DF8EE32686C8BE67C4E1B07EE8927C113556BE2117CADF36B6.apk,98,104,98,104,0,0
A3993B746B80DA48917270C01720622F54BBE3DE108EB911816761AC6073F45D.apk,119,158,119,158,0,0
56A6DAEA0CE73676823CA408588A4F28585BCA1CE563A31D2EED78B544934DDD.apk,2133,8845,840,5684,1293,3161
D8AD0FF383BC1676C7CC53BED99B9A9CEA415ADD6F10DDEB47F9275D4ED42C56.apk,101,111,101,111,0,0
EF2961AC8B6FF743049FA737A4BF7E55ADCE3ABF88C799D41CC1369D2A556AC9.apk,98,104,98,104,0,0
FCA7A7E0D64FC68F7B8FC7C547AE2EF70B27A512CF8A2F0B437D9CB9D52F351D.apk,244,365,244,365,0,0
A7B57701ACC5D1BD1B017C762E8610E41E0E1C225AB171B90D26C090CBBF83B1.apk,98,104,98,104,0,0
BCCA4CDEA1E82EE13F5D2AFCFB909CE09A31089809EB556962FBAA06FD8F99B3.apk,2133,8845,840,5684,1293,3161
10A93B42739B3CED111429BCA74C1E5B1FF950411A92F0B6A968E1CBCC28B319.apk,23008,56800,860,5831,22148,50969
97664137B7508C0842F55CCACFD762A09FF79BFA13C326885AEE6CA0AB343E4E.apk,239,351,239,351,0,0
A49D7F7F5BF6A192D1408DA09CA4B002471A5AB564427C3124E3B041988E3900.apk,119,158,119,158,0,0
104D0ADF9C4146E60D9EDDEBAA4BA425B2779515C6A53867E7B07752D54293A1.apk,14175,33639,762,6711,13413,26928
78A8FA02057218064F1B556E7688E459D343FD3541D1CFE7A0DE93FA7FCB7F47.apk,98,104,98,104,0,0
858062DB15ADC080DE730282B17CB086A7E56BD38950ECCF3283B2864710A6FE.apk,131,186,131,186,0,0
6A4E5A460F0DDA87B343567A1ACDF5819F59116EC3D9EB75D017A54886140CC5.apk,92,97,92,97,0,0
48AF237BE03D3D43711891A4216AFDE702AB784B77D10CE9E1BDBC144C361BC1.apk,14175,33639,762,6711,13413,26928
3EE8A3C8E5B5BCBE89E00842D891CA5C4E884234B1D614D68410CBF91D53FC16.apk,131,186,131,186,0,0
523139C40D67E71D23F397DCE578A1B23DC63416104969CAAB591372A473E168.apk,119,158,119,158,0,0
06956AA4D6BBAAF17759A43CC8B6DD663A709494A59E8D6C307E1F28E1E5A50D.apk,11507,26699,802,4298,10705,22401
608D54AF038E9AD0C014A5082F5479424FC748AE7CE86FE5B2A950E805AF6E52.apk,98,104,98,104,0,0
9A17EEF6963C4B6F29353BF83281232ACF14254A31C3CE41612FF2A414606A19.apk,98,104,98,104,0,0
DE13053762CD3AB32306AF277B251741C3B59A899FBF7D8CB7971FBCC9BC04AC.apk,128,138,128,138,0,0
3A29F36F423A8027A2AFE29039C3C6458A7893E3DED74733314E94137982A214.apk,101,111,101,111,0,0
A2BDABEE00EF3F19BE80E2239777E8127BA84B7FEB41FE531896A74BFB190860.apk,101,111,101,111,0,0
975B31F2DD90D3237BCAC02187113A4B24D571918EF90D88244E41F368E4EFBF.apk,98,104,98,104,0,0
5E0A068505CA3B1923AF91F2A0BED887150A2FF5836AFBD8F7A00680252DEB07.apk,2782,9410,930,5610,1852,3800
540197174067737E818F9FD76C5C6EEF69A44479FC30FBF4A645EBC84FE7D60B.apk,2133,8845,840,5684,1293,3161
0A590DE0A74C9948867ECF6B56C0A22D5C67DA98D9F488A665D21E06482468EB.apk,2135,8848,840,5684,1295,3164
01CFA6824CC7C8A611F85B0394E2273DC4E800D859975213D8697B37184ADCE7.apk,98,104,98,104,0,0
22EFD48B84EE0DF12DED025FBD7E411925AB6FBA1F736CF7582B0ADF186CFEB9.apk,98,104,98,104,0,0
68E16433A5ED0D9A0C5C4D732A614E3609DCAD42B272A30B6D8939C2B2674888.apk,14175,33639,762,6711,13413,26928
2B5686E9D58050F6A4512EC3539391B887F3BECF36A3D39440396E0C61DC71BA.apk,14175,33639,762,6711,13413,26928
D205A84C607AB7EABD708A64C4B91B24D098BD0B62D1F22FB1924E84A1903C97.apk,98,104,98,104,0,0
99B765E1C7D271C7FD52104AC490730D6F2419283F270073E90A4C8D48FA9578.apk,97,107,97,107,0,0
D130E1664EF3FC625AEF69E259A8D9885D13E822FC3BCA7CD215952E815DF796.apk,98,104,98,104,0,0
E5BBD0F1B95881DE69212D23AD0F175514D65FC5340B2D89A132DD96B2A700FC.apk,44608,96179,752,5839,43856,90340
8B78DDB22D49C67294905F1F5B3A8ACC15A88B8547285A5F92C3D6F50286BF5F.apk,98,104,98,104,0,0
FD826DCEE8DC98E604D4DFA92CA6CB00CC1DD4FA90619D3DE50C1751CFDF4C08.apk,101,111,101,111,0,0
367454193D84284D136F3967E1A6498583DF4E3A089AD8FCF32B53C322F145FF.apk,2133,8845,840,5684,1293,3161
FEBFBA9F262561AE21283B54094EEA37160D6E1F73CCA1068CF263A2C0CAB6E7.apk,101,111,101,111,0,0
9F22D8C0B1A2198B2FE0BF22C262CED66C91B77E1A6406D4278605F86F0B3774.apk,2607,4752,648,1802,1959,2950
06230BD3E49EB7F1DD4A07731F8C33D5E2C4F5CF1A22A6EE4A337CBCECC5CF9E.apk,29334,71181,861,5677,28473,65504
04D8B8EC59272E6CC7FF22F85F1B21298576FA32FA05AA8AD3D3253E0B15112F.apk,98,104,98,104,0,0
CEA0A3B40C99ABB319AC6AD0781142107062221A4EA6E1C17E5C7ACBB09839CB.apk,98,104,98,104,0,0
C68C3602ED0D6F8EB1FB4C12D417F999F63B76875141B81F84061FA3732327B6.apk,239,351,239,351,0,0
C54354BB79643F17AACC1A7F08B5079A712771609F1FF7D98319083E2C125CB2.apk,98,104,98,104,0,0
3C9D3A5B0B1922291F13A39CDAAF1D8575A4B144C3AA8C8D2297F413FED5F03D.apk,119,158,119,158,0,0
F6254B71487E497435D6EBABBB8B296C903C9F1E4417F84F460398BEEDEE8A81.apk,101,111,101,111,0,0
12971BD5442A47F4169B03AB44C169FBF8D56D23A9394468C5CBBFE1CEEE0121.apk,119,158,119,158,0,0
1DCF8A2E209B8B650F4748BCD444234526DEE2839E7EC8ABF4AAD94F832EC410.apk,98,104,98,104,0,0
846FB608BE3EBA579F59BC492979209F35C898DAFA632C19420338FBA860C973.apk,98,104,98,104,0,0
8812CE3744E44D2640FD3FF4703737790F312CE299B29CD9434C94660AD6A711.apk,98,104,98,104,0,0
32AA7E7E6E5DA0A8071AFE09FC09BC1B16A8193A39AC9EAD2015D647141AACB1.apk,101,111,101,111,0,0
06D177EC59F41C8485D0FBCA6FC7087171506A8028F68BDCE40AFF8348AC33BB.apk,18907,44999,912,8494,17995,36505
AF3AEECC500E543A4BEDAE3F12681581BBDD98574BA67A764B4F5FC0B3B89435.apk,92,97,92,97,0,0
